id_new,ciudad,seccion,fecha,titulo,vistas,likes,shares,comentarios,denuncia,genero_autor
420665,Temuco,Sociedad,2016-09-28,La Fiscalía cerró por segunda vez la investigación del caso Luchsinger,11223,2149,1453,522,si,femenino
202851,Concepción,Sociedad,2013-09-28,Este domingo se realizará en Concepción la procesión de la Virgen del Carmen,3084,7648,1694,365,no,masculino
212812,Arica,Sociedad,2013-11-13,El Consejo Regional de la Cultura y las Artes hará un registro de artistas callejeros de Arica,2485,4177,707,120,no,femenino
553798,Chiloé,Espectáculos,2018-08-31,Pancho Saavedra donó más de $ 2 millones a familia de Quemchi,14282,14870,106,755,no,masculino
391118,Chillán,Sociedad,2016-05-03,Ex futbolista de Ñublense que ahora es cura volverá a Chillán para hacer una misa,7341,385,974,1872,no,masculino
406703,Iquique,Política,2016-07-19,Richard Godoy renunció al Consejo Regional de Tarapacá y se postula como alcalde de Pozo Almonte,19064,2336,2780,1133,si,femenino
675574,Antofagasta,Sociedad,2020-09-30,Notifican 55 casos nuevos de Covid-19 en la Región de Antofagasta,10866,1670,614,640,si,femenino
317549,Iquique,Sociedad,2015-04-20,Más de 50 propietarios de Las Dunas I recibieron el pago por la compra de sus departamentos en Iquique,5109,12403,2517,354,si,femenino
322757,Valdivia,Sociedad,2015-05-16,Feria de Mar de Niebla tiene este domingo su jornada final en el gimnasio y escuela,14144,10589,1212,1946,si,femenino
705002,Valdivia,Policial,2021-05-07,Conductor de camión llevaba a un cachorro en caja de herramientas,7800,6805,827,1883,si,masculino
99296,Arica,Deportes,2012-06-19,San Marcos arribó en Arica con un aeropuerto repleto de hinchas,12445,14457,863,1188,no,femenino
548748,Quillota,Policial,2018-08-05,Detienen a dos hombres acusados de tráfico de cocaína en Pichidangui,6773,4860,773,149,si,femenino
786890,Chillán,Sociedad,2022-11-21,Abrieron la licitación de asfaltado de más de 5 kilómetros del camino a Gaona en San Carlos,13608,6210,30,798,si,femenino
557273,Iquique,Policial,2018-09-21,Adolescente fue formalizado por golpear a un hombre y robar celular en Iquique,6357,5675,1918,1875,no,masculino
644430,Chillán,Sociedad,2020-03-22,Funcionaria de centro de salud de Chillán Viejo tiene coronavirus: llamaron a sus contactos a iniciar cuarentena,13300,8783,833,1098,si,femenino
200573,Calama,Sociedad,2013-09-16,Calama: Realizan campaña para evitar accidentes vehiculares en fiestas patrias,845,4779,845,1737,si,masculino
585140,Antofagasta,Sociedad,2019-03-11,Antofagasta: bomberos lleva 350 inscritos para colaborar a través de la cuenta de agua,2503,4417,1096,22,si,masculino
399092,Puerto Montt,Deportes,2016-06-12,Despertó el CDSC Puerto Varas y el CEB tropieza frente a Español,4296,9685,3189,797,si,femenino
624583,Valparaíso,Sociedad,2019-11-12,Valparaíso tendrá su celebración de “Año Nuevo en el Mar”: así lo confirmó el municipio,16536,3358,2343,670,si,femenino
731134,Osorno,Sociedad,2021-11-08,Provincia de Osorno suma 16 casos de Covid-19 este lunes,5423,11043,1693,1861,no,masculino
786060,Antofagasta,Sociedad,2022-11-15,Diputado Castro pide un rol fiscalizador “más activo” por parte de la Seremi de Salud de Antofagasta ante faltas sanitarias viralizadas,4400,11250,779,183,si,masculino
80702,Valparaíso,Política,2012-03-26,Consejeros regionales de Valparaíso criticaron la demora excesiva del proyecto de elección directa de cores,1550,988,3115,1721,si,masculino
227572,Iquique,Policial,2014-01-24,La PDI detuvo a dos menores y un adulto dedicados al robo de vehículos y especies en Iquique,3564,9793,1579,30,si,masculino
31873,Valparaíso,Sociedad,2011-08-11,En la Gobernación aseguran que no han recibido peticiones de desalojo,6109,9016,890,1060,si,femenino
55067,Temuco,Sociedad,2011-11-30,Familia del estudiante mapuche Matías Catrileo presentó una millonaria demanda contra el Estado,17543,5593,1004,301,no,masculino
744951,Concepción,Sociedad,2022-02-17,Reportan 4 mil 512 nuevos casos de Covid-19 en el Biobío,6129,8050,2143,1372,si,femenino
438286,Temuco,Policial,2016-12-29,Tres lesionados dejó un choque frontal en Nueva Imperial,19034,1646,458,1681,no,femenino
460530,Copiapó,Policial,2017-04-27,Detienen a menores de edad con arma de fuegos y especies robadas en Copiapó,10379,8285,912,1143,no,femenino
303115,Concepción,Sociedad,2015-02-04,Durante el primer mes del año se registraron 995 incendios forestales en el Biobío,15665,10302,428,1511,si,femenino
79110,Valdivia,Policial,2012-03-19,Detienen a microtraficante con 50 envoltorios de pasta base en Valdivia,7184,14617,2504,830,no,masculino
442703,Arica,Sociedad,2017-01-23,"""Quiero Mi Barrio"" buscará refrescar las tardes de siete sectores de Arica",14627,2767,2420,1208,si,masculino
551241,Osorno,Sociedad,2018-08-18,Osorno: No se han cursado multas por el PDA en lo que va de 2018,18770,3196,2368,1055,si,masculino
44307,Antofagasta,Sociedad,2011-10-13,La alcaldesa amenaza con retirar el aporte a las cámaras de vigilancia en Antofagasta,6261,11122,1044,1474,si,femenino
558135,Iquique,Policial,2018-09-26,Más de 89 personas fueron evacuadas del Jardín Infantil Nuevo Sol de Alto Hospicio,5758,7236,171,1912,si,femenino
423972,San Antonio,Sociedad,2016-10-16,"18,8 milímetros de agua caída ha registrado el sistema frontal en San Antonio",6450,10631,1467,776,si,femenino
31001,Valparaíso,Policial,2011-08-07,Un menor de 16 años intentó robar local y fue herido a bala,1041,14529,860,629,no,femenino
182425,Puerto Montt,Policial,2013-06-24,La PDI opera con un software para detectar organizaciones criminales en la Región de Los Lagos,16200,9086,2838,470,si,femenino
626787,Osorno,Sociedad,2019-11-24,Varios cortes de luz se han registrado este domingo en sectores de Osorno,11170,13415,1574,1147,no,masculino
370315,San Antonio,Policial,2016-01-17,Hoy se cumple el tercer día con Alerta Roja por el incendio forestal en Santo Domingo,2278,3942,3182,449,si,masculino
567899,Valparaíso,Sociedad,2018-11-21,Vecinos y trabajadores piden reponer Cesfam destruido por el megaincendio de 2014 en Valparaíso,12162,14487,799,354,no,femenino
338798,Arica,Sociedad,2015-08-07,Renunció la gobernadora de Arica,8482,11688,1342,347,si,femenino
445349,Temuco,Policial,2017-02-06,Un hombre fue detenido en Labranza acusado de violar a una mujer de 50 años,2312,11622,2295,294,no,femenino
354162,Valparaíso,Sociedad,2015-10-26,Todo un éxito resultó la V Corrida de Concón: tuvo a cerca de 3 mil participantes,14218,9564,1001,862,no,masculino
76134,Santiago,Sociedad,2012-03-06,Boric: apoyo de la Confech a Aysén está dentro de la lógica de las demandas del movimiento estudiantil,4145,5270,1873,56,si,femenino
814359,Santiago,Sociedad,2023-06-01,Un detenido por golpear a Carabinero que se encontraba de franco,1498,1047,1926,967,si,femenino
454856,Valparaíso,Política,2017-03-29,Estudiantes secundarios de Valparaíso marchan por el Día del Joven Combatiente,12852,14968,1132,1684,si,masculino
244864,Concepción,Policial,2014-04-23,Más pirata que Jack Sparrow: incautaron productos que simulaban ser los mismos de la tele,13229,3364,2503,853,no,femenino
67769,Temuco,Deportes,2012-01-26,Los hermanos Navarrete se subirán al ring en Villarrica,3480,6198,640,461,si,femenino
78169,Copiapó,Sociedad,2012-03-14,Sercotec invitó a los emprendedores para ser parte del Capital Semilla en Atacama,1512,14703,1204,1217,no,masculino
486709,Calama,Policial,2017-09-11,Profesor calameño falleció anoche en un accidente en moto,6654,11995,442,1697,si,femenino
397138,Copiapó,Policial,2016-06-02,Un chofer desbarrancó junto a su camioneta en Vallenar,7089,13542,1127,1408,no,femenino
714504,Valparaíso,Sociedad,2021-07-16,Sospecha de variante Delta impide recalar a buque en Quintero,169,11115,2161,1206,si,masculino
508777,Puerto Montt,Sociedad,2018-01-01,Isapres suman 97% de reclamos que ingresan a Superintendencia de Salud Los Lagos,16535,13134,44,679,si,femenino
56560,Osorno,Sociedad,2011-12-07,La Primera Dama no llegó a Osorno y causó molestia entre los osorninos,5991,13940,2800,1207,no,femenino
747251,Concepción,Sociedad,2022-03-08,Exigen medidas de mitigación ante tacos en San Pedro de la Paz,17205,3480,1215,561,si,femenino
106691,Temuco,Sociedad,2012-07-22,Abrirán la primera etapa de la remodelación de Javiera Carrera en Temuco,15316,4016,2454,481,si,femenino
724054,San Antonio,Sociedad,2021-09-20,Balance de Fiestas Patrias: cerca de 150 mil turistas ingresaron el pasado fin de semana a San Antonio,13889,2002,2940,1633,si,masculino
497404,Osorno,Deportes,2017-11-07,Presidente de Provincial Osorno: “Es innegable que estamos en riesgo de descender”,1570,10266,1500,451,si,femenino
811396,Arica,Sociedad,2023-05-11,Falta de condiciones sanitarias denuncian migrantes varados en la frontera de Arica y Tacna,5969,2021,2444,1969,si,femenino
262083,Temuco,Policial,2014-07-15,Apareció el ex académico de la Ufro que estaba perdido desde ayer en Temuco,3324,1941,3233,1458,no,femenino
11702,Puerto Montt,Sociedad,2011-04-30,Con misa y película de Karol Wojtyla alumnos esperan beatificación del Papa Juan Pablo II,14152,4833,1661,1522,si,masculino
154389,Calama,Sociedad,2013-02-13,El Injuv invita a jóvenes calameños a participar en campeonato de Animé,11722,9472,1381,1788,si,masculino
188501,Iquique,Política,2013-07-22,Diputada Marta Isasi y vínculos con Camanchaca: “No he recibido un peso de nadie”,19476,5847,356,862,si,femenino
760053,Antofagasta,Sociedad,2022-06-01,Reacciones divididas entre parlamentarios de la Región de Antofagasta por Cuenta Pública de Presidente,5363,903,2100,573,si,femenino
707719,Iquique,Sociedad,2021-05-27,Dos mujeres son detenidas por ingresar droga oculta en yerba mate a cárcel de Alto Hospicio,244,13278,2345,667,no,masculino
590197,Osorno,Sociedad,2019-04-10,Red de Escuelas de Trabajo Social se reunió en la ULagos de Osorno,6395,10289,1757,698,si,femenino
689823,Temuco,Sociedad,2021-01-15,Balance tras primer día de cuarentena en Temuco deja como saldo 17 personas detenidas,16738,2420,2184,1221,no,masculino
808643,Valdivia,Sociedad,2023-04-21,Ministró Jackson y Gobernador Regional firman convenio de colaboración para impulsar iniciativas en materia de cuidados,8447,617,2393,1918,si,masculino
543721,Valparaíso,Policial,2018-07-08,Patrulla de Carabineros cae por una barranca en el sector de Achupallas en Viña del Mar,5134,13336,2293,575,no,femenino
611402,Puerto Montt,Policial,2019-08-19,Colisión entre un camión y un auto dejó dos lesionados en Puerto Montt,4173,12596,2137,562,si,masculino
453986,Concepción,Sociedad,2017-03-27,Revisa las imágenes de la charla que realizó Patch Adams en Concepción,19738,6945,1733,926,no,femenino
435004,Osorno,Policial,2016-12-12,Osorno: hallaron a un adulto mayor fallecido en la banca de una plaza,19433,13101,1291,579,si,femenino
60581,Valdivia,Policial,2011-12-24,Carabineros redobla patrullaje en el sector céntrico de Valdivia,9662,5115,2946,576,si,masculino
329848,Calama,Sociedad,2015-06-22,"Un sismo de 5,3° Richter se registró cerca del poblado de Ollagüe",3694,3091,2365,1427,no,masculino
365541,San Antonio,Sociedad,2015-12-22,Autoridades de San Antonio llamaron a la prevención de los incendios forestales este verano,14073,12090,1542,1714,si,masculino
194606,Valparaíso,Sociedad,2013-08-20,Un grupo de vecinos convocó a una marcha para este viernes contra obras en avenida Brasil,9865,11750,3078,1331,si,masculino
292314,Puerto Montt,Sociedad,2014-12-09,Siete sectores urbanos de Los Lagos se sumarán al programa Quiero mi Barrio en 2015 y 2016,13041,8078,2631,278,no,masculino
380601,Temuco,Sociedad,2016-03-11,En Angol capturaron un murciélago portador de rabia,15217,2073,585,575,si,femenino
403247,Osorno,Sociedad,2016-07-02,Encuentran sin vida al rector de la Universidad Santo Tomás sede Osorno,9457,659,1929,983,no,femenino
519012,Arica,Sociedad,2018-02-27,Mujeres ariqueñas se especializaron en el cuidado de adultos mayores dependientes,8333,9352,2875,1403,no,femenino
736450,Valdivia,Sociedad,2021-12-15,Con actividades en Futrono y en Los Lagos finalizó visita de Elisa Loncón a Los Ríos,13107,4107,2387,575,si,femenino
254008,Puerto Montt,Deportes,2014-06-06,Universitarios de la San Sebastián se Puerto Montt se preparan para el mundial,6154,14768,146,831,no,femenino
484771,Arica,Policial,2017-08-31,Mujer falleció tras lanzarse de la cima del Morro de Arica,2279,4679,2199,1393,si,masculino
510812,Temuco,Economía y Negocios,2018-01-12,Indap apoyará a productores de leña con $ 60 millones del crédito Cobin en Traiguén,7122,9939,2327,906,si,femenino
190393,Calama,Deportes,2013-07-31,Copa Chile: Cobresal será el rival de Cobreloa en octavos de final,7195,11581,1689,1210,no,femenino
470783,Chillán,Sociedad,2017-06-18,Suspenden clases por corte de energía eléctrica en establecimientos de San Fabián y Coihueco,14934,5138,935,1509,no,femenino
633207,Chiloé,Cultura,2020-01-05,Lemuy vive la fiesta de la papa,12212,11037,616,1588,no,femenino
107186,Valdivia,Sociedad,2012-07-24,Río Bueno cuenta con un monitor portátil para medir la calidad del aire,11109,3345,2940,42,si,femenino
602975,Calama,Norte Minero,2019-06-26,"Codelco repone oferta mejorada a trabajadores de Chuquicamata, y acercarían posiciones para poner fin a la huelga",6765,11992,2860,1823,si,femenino
492927,Concepción,Deportes,2017-10-15,Estas son las mejores fotos de la Regata Bicentenario con la que se conmemoraron los 200 años de la Armada,7508,11504,834,549,no,masculino
140710,Talcahuano,Cultura,2012-12-12,Manuel García se presentará en el gimnasio La Tortuga de Talcahuano,1980,5042,656,1752,si,masculino
332623,Santiago,Tecnología,2015-07-06,"La PDI aclaró que tiene un programa para espiar computadores, pero que lo usa con autorización judicial",19406,2607,2631,666,no,femenino
222811,Chillán,Sociedad,2013-12-30,"Tasa de desocupación en Ñuble fue de un 7,4% en el trimestre septiembre-noviembre",5796,5695,2150,1691,no,masculino
669926,Antofagasta,Cultura,2020-08-21,“Pampa”: documental muestra la historia de familias que abandonaron las salitreras,15400,781,481,942,no,masculino
295221,Arica,Sociedad,2014-12-23,Municipalidad de Arica recibió concesión de terrenos para entregar internet a escuelas rurales,10899,458,1951,1060,si,femenino
790292,Valparaíso,Sociedad,2022-12-13,Ripamonti pone exigencias para la Gala de Viña: busca un &quot;toque más ecológico que farandulero&quot;,1093,6096,437,1134,no,femenino
550452,Chiloé,Policial,2018-08-14,Carabineros inició campaña para evitar robos en sectores rurales de Castro,8318,9641,998,664,no,femenino
581761,Valparaíso,Espectáculos,2019-02-15,"Clases de Body Combat, entrenamiento funcional y zumba se impartirán en Evento Fitness 2019 en Concón",6470,2082,270,390,no,masculino
771336,Osorno,Deportes,2022-08-14,Provincial Osorno clasificó a la siguiente fase de la Tercera A,3598,4014,2663,1223,si,femenino
597010,Valdivia,Política,2019-05-23,Escuela rural de Mantilhue Alto ganó concurso para el recambio de iluminación por tecnología Led,14704,10290,432,627,no,femenino
809448,Temuco,Policial,2023-04-27,Dos sujetos detenidos por comerciar drogas en plena Plaza de Teodoro Schmidt,5543,5068,2353,266,si,femenino
127885,Concepción,Sociedad,2012-10-21,Comunas de la Provincia del Bío Bío contarán con camiones aljibes para combatir la escasez de agua,4358,5690,1033,556,si,femenino
544027,Puerto Montt,Sociedad,2018-07-10,Potenciarán atención oftalmológica en Puerto Montt con nuevos equipos tecnológicos,302,9534,3140,1553,no,femenino
176740,Calama,Deportes,2013-05-28,Premiaron a los mejores deportistas escolares de Calama,11764,11566,3111,18,no,femenino
287571,Antofagasta,Sociedad,2014-11-17,Diputada Hernando presentó moción que exige a las empresas contratar a personas con capacidades especiales,276,8749,1395,608,si,femenino
80723,Antofagasta,Sociedad,2012-03-26,Aumenta las vacantes de trabajo en la Región de Antofagasta,15700,9253,2207,692,si,masculino
779753,Valparaíso,Sociedad,2022-10-05,Organizaciones del Mil Tambores: &quot;Llamamos a que la próxima versión podamos trabajar con meses de anticipación para disminuir las externalidades&quot;,11550,13607,816,1258,no,masculino
